DESTINI_ID,Stone_ID,Deposit_ID,Location_Specific,Stone_ID,Stone_Type,Provenance_1,Colour,Deposit_ID,Deposit,Lower_Date,Upper_Date,Archaeological_Context
16231,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16232,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16233,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16234,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16235,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16236,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16237,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16238,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16239,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16240,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16241,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16242,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16243,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16244,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16245,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16246,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16247,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16248,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16249,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16250,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16251,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16252,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16253,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16254,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16255,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16256,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16257,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16258,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16259,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16260,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16261,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16262,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16263,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16264,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16265,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16266,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16267,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16268,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16269,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16270,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16271,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16272,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16273,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16274,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16275,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16276,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16277,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16278,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16279,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16280,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16281,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16282,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16283,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16284,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16285,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16286,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16287,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16288,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16289,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16290,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16291,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16292,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16293,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16294,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16295,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16296,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16297,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16298,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16299,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16300,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16301,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16302,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16303,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16304,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16305,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16306,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16307,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16308,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16309,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16310,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16311,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16312,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16313,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16314,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16315,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16316,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16317,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16318,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16319,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16320,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16321,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16322,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16323,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16324,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16325,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16326,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16327,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16328,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16329,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16330,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16331,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16332,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16333,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16334,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16335,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16336,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16337,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16338,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16339,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16340,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16341,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16342,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16343,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16344,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16345,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16346,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16347,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16348,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16349,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16350,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16351,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16352,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16353,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16354,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16355,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16356,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16357,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16358,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16359,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16360,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16361,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16362,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16363,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16364,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16365,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16366,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16367,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16368,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16369,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16370,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16371,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16372,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16373,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16374,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16375,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16376,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16377,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16378,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16379,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16380,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16381,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16382,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16383,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16384,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16385,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16386,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16387,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16388,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16389,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16390,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16391,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16392,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16393,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16394,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16395,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16396,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16397,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16398,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16399,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16400,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16401,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16402,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16403,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16404,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16405,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16406,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16407,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16408,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16409,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16410,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16411,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16412,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16413,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16414,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16415,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16416,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16417,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16418,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16419,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16420,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16421,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16422,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16423,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16424,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16425,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16426,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16427,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16428,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16429,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16430,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16431,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16432,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16433,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16434,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16435,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16436,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16437,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16438,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16439,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16440,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16441,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16442,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16443,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16444,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16445,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16446,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16447,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16448,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16449,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16450,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16451,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16452,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16453,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
16454,3,11,Verona,3,Prokonnesian,Asia_Minor,White,11,Monte_dei_Pegni,-50,75,Decoration from the Capitolium
